t,x,x_dot,x_ddot,theta,theta_dot,theta_ddot,F,M_true,m_true,l_true,b_true,c_true,g
2.783100e+01,-2.265002e-01,7.332693e-01,5.171151e-02,5.205884e-03,-1.719364e-02,4.565653e-04,1.406365e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.783600e+01,-2.228332e-01,7.335309e-01,5.085900e-02,5.119902e-03,-1.719968e-02,4.716141e-04,1.395572e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.784100e+01,-2.191649e-01,7.337882e-01,5.000619e-02,5.033890e-03,-1.720562e-02,4.866604e-04,1.384771e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.784600e+01,-2.154953e-01,7.340413e-01,4.915309e-02,4.947849e-03,-1.721146e-02,5.017042e-04,1.373962e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.785100e+01,-2.118245e-01,7.342900e-01,4.829970e-02,4.861778e-03,-1.721720e-02,5.167452e-04,1.363145e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.785600e+01,-2.081524e-01,7.345345e-01,4.744603e-02,4.775679e-03,-1.722284e-02,5.317835e-04,1.352319e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.786100e+01,-2.044792e-01,7.347747e-01,4.659208e-02,4.689553e-03,-1.722838e-02,5.468190e-04,1.341486e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.786600e+01,-2.008047e-01,7.350106e-01,4.573787e-02,4.603398e-03,-1.723382e-02,5.618515e-04,1.330645e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.787100e+01,-1.971291e-01,7.352423e-01,4.488338e-02,4.517217e-03,-1.723917e-02,5.768810e-04,1.319797e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.787600e+01,-1.934523e-01,7.354696e-01,4.402863e-02,4.431010e-03,-1.724441e-02,5.919074e-04,1.308940e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.788100e+01,-1.897744e-01,7.356927e-01,4.317363e-02,4.344776e-03,-1.724955e-02,6.069306e-04,1.298076e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.788600e+01,-1.860954e-01,7.359114e-01,4.231837e-02,4.258517e-03,-1.725459e-02,6.219506e-04,1.287205e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.789100e+01,-1.824153e-01,7.361259e-01,4.146286e-02,4.172233e-03,-1.725952e-02,6.369672e-04,1.276326e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.789600e+01,-1.787341e-01,7.363361e-01,4.060711e-02,4.085925e-03,-1.726436e-02,6.519804e-04,1.265439e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.790100e+01,-1.750519e-01,7.365419e-01,3.975113e-02,3.999592e-03,-1.726910e-02,6.669900e-04,1.254545e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.790600e+01,-1.713687e-01,7.367435e-01,3.889491e-02,3.913237e-03,-1.727374e-02,6.819961e-04,1.243644e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.791100e+01,-1.676845e-01,7.369408e-01,3.803846e-02,3.826858e-03,-1.727828e-02,6.969985e-04,1.232735e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.791600e+01,-1.639993e-01,7.371338e-01,3.718179e-02,3.740457e-03,-1.728272e-02,7.119970e-04,1.221819e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.792100e+01,-1.603132e-01,7.373225e-01,3.632491e-02,3.654033e-03,-1.728705e-02,7.269918e-04,1.210896e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.792600e+01,-1.566261e-01,7.375069e-01,3.546781e-02,3.567589e-03,-1.729129e-02,7.419826e-04,1.199966e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.793100e+01,-1.529381e-01,7.376869e-01,3.461050e-02,3.481123e-03,-1.729542e-02,7.569693e-04,1.189029e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.793600e+01,-1.492492e-01,7.378627e-01,3.375299e-02,3.394637e-03,-1.729946e-02,7.719520e-04,1.178086e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.794100e+01,-1.455595e-01,7.380342e-01,3.289528e-02,3.308131e-03,-1.730339e-02,7.869305e-04,1.167135e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.794600e+01,-1.418689e-01,7.382014e-01,3.203738e-02,3.221606e-03,-1.730723e-02,8.019046e-04,1.156177e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.795100e+01,-1.381775e-01,7.383642e-01,3.117930e-02,3.135062e-03,-1.731096e-02,8.168744e-04,1.145213e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.795600e+01,-1.344853e-01,7.385228e-01,3.032102e-02,3.048499e-03,-1.731459e-02,8.318398e-04,1.134242e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.796100e+01,-1.307923e-01,7.386770e-01,2.946258e-02,2.961919e-03,-1.731812e-02,8.468006e-04,1.123264e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.796600e+01,-1.270985e-01,7.388270e-01,2.860395e-02,2.875321e-03,-1.732156e-02,8.617569e-04,1.112280e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.797100e+01,-1.234040e-01,7.389726e-01,2.774516e-02,2.788706e-03,-1.732489e-02,8.767084e-04,1.101289e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.797600e+01,-1.197088e-01,7.391139e-01,2.688621e-02,2.702075e-03,-1.732811e-02,8.916551e-04,1.090292e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.798100e+01,-1.160129e-01,7.392510e-01,2.602710e-02,2.615428e-03,-1.733124e-02,9.065970e-04,1.079288e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.798600e+01,-1.123163e-01,7.393837e-01,2.516784e-02,2.528765e-03,-1.733427e-02,9.215339e-04,1.068278e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.799100e+01,-1.086190e-01,7.395120e-01,2.430843e-02,2.442087e-03,-1.733720e-02,9.364657e-04,1.057262e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.799600e+01,-1.049212e-01,7.396361e-01,2.344887e-02,2.355396e-03,-1.734002e-02,9.513925e-04,1.046240e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.800100e+01,-1.012227e-01,7.397559e-01,2.258918e-02,2.268690e-03,-1.734275e-02,9.663140e-04,1.035211e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.800600e+01,-9.752362e-02,7.398713e-01,2.172935e-02,2.181971e-03,-1.734537e-02,9.812303e-04,1.024177e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.801100e+01,-9.382399e-02,7.399824e-01,2.086940e-02,2.095239e-03,-1.734790e-02,9.961411e-04,1.013136e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.801600e+01,-9.012381e-02,7.400892e-01,2.000932e-02,2.008494e-03,-1.735032e-02,1.011047e-03,1.002090e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.802100e+01,-8.642310e-02,7.401917e-01,1.914913e-02,1.921738e-03,-1.735264e-02,1.025946e-03,9.910376e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.802600e+01,-8.272190e-02,7.402899e-01,1.828882e-02,1.834971e-03,-1.735486e-02,1.040841e-03,9.799795e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.803100e+01,-7.902021e-02,7.403838e-01,1.742840e-02,1.748192e-03,-1.735698e-02,1.055729e-03,9.689157e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.803600e+01,-7.531807e-02,7.404733e-01,1.656788e-02,1.661403e-03,-1.735900e-02,1.070612e-03,9.578462e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.804100e+01,-7.161549e-02,7.405585e-01,1.570727e-02,1.574605e-03,-1.736092e-02,1.085489e-03,9.467711e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.804600e+01,-6.791249e-02,7.406394e-01,1.484656e-02,1.487797e-03,-1.736273e-02,1.100360e-03,9.356905e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.805100e+01,-6.420910e-02,7.407160e-01,1.398576e-02,1.400980e-03,-1.736445e-02,1.115224e-03,9.246044e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.805600e+01,-6.050534e-02,7.407883e-01,1.312488e-02,1.314155e-03,-1.736606e-02,1.130083e-03,9.135129e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.806100e+01,-5.680123e-02,7.408562e-01,1.226392e-02,1.227322e-03,-1.736758e-02,1.144936e-03,9.024160e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.806600e+01,-5.309679e-02,7.409198e-01,1.140288e-02,1.140482e-03,-1.736899e-02,1.159782e-03,8.913138e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.807100e+01,-4.939204e-02,7.409791e-01,1.054178e-02,1.053635e-03,-1.737030e-02,1.174622e-03,8.802065e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.807600e+01,-4.568701e-02,7.410341e-01,9.680617e-03,9.667813e-04,-1.737151e-02,1.189455e-03,8.690939e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.808100e+01,-4.198171e-02,7.410847e-01,8.819395e-03,8.799221e-04,-1.737262e-02,1.204282e-03,8.579763e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.808600e+01,-3.827617e-02,7.411310e-01,7.958119e-03,7.930576e-04,-1.737363e-02,1.219102e-03,8.468537e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.809100e+01,-3.457041e-02,7.411731e-01,7.096796e-03,7.061883e-04,-1.737454e-02,1.233915e-03,8.357261e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.809600e+01,-3.086445e-02,7.412107e-01,6.235429e-03,6.193147e-04,-1.737534e-02,1.248722e-03,8.245936e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.810100e+01,-2.715831e-02,7.412441e-01,5.374024e-03,5.324374e-04,-1.737605e-02,1.263522e-03,8.134562e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.810600e+01,-2.345201e-02,7.412731e-01,4.512585e-03,4.455567e-04,-1.737665e-02,1.278314e-03,8.023141e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.811100e+01,-1.974559e-02,7.412978e-01,3.651119e-03,3.586733e-04,-1.737715e-02,1.293100e-03,7.911673e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.811600e+01,-1.603905e-02,7.413182e-01,2.789629e-03,2.717877e-04,-1.737755e-02,1.307879e-03,7.800159e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.812100e+01,-1.233241e-02,7.413343e-01,1.928122e-03,1.849003e-04,-1.737785e-02,1.322650e-03,7.688599e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.812600e+01,-8.625711e-03,7.413460e-01,1.066601e-03,9.801158e-05,-1.737805e-02,1.337414e-03,7.576993e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.813100e+01,-4.918962e-03,7.413534e-01,2.050717e-04,1.112216e-05,-1.737815e-02,1.352171e-03,7.465344e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.813600e+01,-1.212186e-03,7.413565e-01,-6.564605e-04,-7.576750e-05,-1.737815e-02,1.366920e-03,7.353650e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.814100e+01,2.494595e-03,7.413552e-01,-1.517991e-03,-1.626569e-04,-1.737804e-02,1.381661e-03,7.241913e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.814600e+01,6.201358e-03,7.413497e-01,-2.379514e-03,-2.495455e-04,-1.737784e-02,1.396395e-03,7.130134e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.815100e+01,9.908083e-03,7.413398e-01,-3.241026e-03,-3.364329e-04,-1.737753e-02,1.411122e-03,7.018313e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.815600e+01,1.361475e-02,7.413256e-01,-4.102521e-03,-4.233184e-04,-1.737712e-02,1.425840e-03,6.906451e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.816100e+01,1.732133e-02,7.413070e-01,-4.963994e-03,-5.102017e-04,-1.737661e-02,1.440551e-03,6.794548e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.816600e+01,2.102781e-02,7.412842e-01,-5.825440e-03,-5.970822e-04,-1.737600e-02,1.455253e-03,6.682606e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.817100e+01,2.473416e-02,7.412570e-01,-6.686855e-03,-6.839594e-04,-1.737529e-02,1.469948e-03,6.570624e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.817600e+01,2.844037e-02,7.412255e-01,-7.548232e-03,-7.708328e-04,-1.737448e-02,1.484634e-03,6.458603e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.818100e+01,3.214641e-02,7.411896e-01,-8.409568e-03,-8.577018e-04,-1.737357e-02,1.499312e-03,6.346545e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.818600e+01,3.585226e-02,7.411495e-01,-9.270857e-03,-9.445661e-04,-1.737255e-02,1.513982e-03,6.234449e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.819100e+01,3.955790e-02,7.411050e-01,-1.013209e-02,-1.031425e-03,-1.737143e-02,1.528644e-03,6.122316e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.819600e+01,4.326330e-02,7.410562e-01,-1.099327e-02,-1.118278e-03,-1.737022e-02,1.543296e-03,6.010148e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.820100e+01,4.696845e-02,7.410031e-01,-1.185439e-02,-1.205125e-03,-1.736890e-02,1.557941e-03,5.897944e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.820600e+01,5.067332e-02,7.409456e-01,-1.271544e-02,-1.291965e-03,-1.736748e-02,1.572577e-03,5.785705e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.821100e+01,5.437790e-02,7.408838e-01,-1.357642e-02,-1.378797e-03,-1.736596e-02,1.587204e-03,5.673433e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.821600e+01,5.808215e-02,7.408177e-01,-1.443733e-02,-1.465622e-03,-1.736434e-02,1.601822e-03,5.561127e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.822100e+01,6.178607e-02,7.407473e-01,-1.529815e-02,-1.552438e-03,-1.736261e-02,1.616431e-03,5.448788e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.822600e+01,6.548962e-02,7.406726e-01,-1.615888e-02,-1.639246e-03,-1.736079e-02,1.631032e-03,5.336417e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.823100e+01,6.919278e-02,7.405935e-01,-1.701952e-02,-1.726044e-03,-1.735887e-02,1.645623e-03,5.224015e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.823600e+01,7.289554e-02,7.405101e-01,-1.788007e-02,-1.812832e-03,-1.735684e-02,1.660205e-03,5.111582e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.824100e+01,7.659788e-02,7.404224e-01,-1.874051e-02,-1.899610e-03,-1.735471e-02,1.674778e-03,4.999119e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.824600e+01,8.029976e-02,7.403304e-01,-1.960085e-02,-1.986377e-03,-1.735248e-02,1.689342e-03,4.886626e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.825100e+01,8.400117e-02,7.402341e-01,-2.046107e-02,-2.073133e-03,-1.735016e-02,1.703896e-03,4.774105e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.825600e+01,8.770209e-02,7.401334e-01,-2.132118e-02,-2.159877e-03,-1.734772e-02,1.718440e-03,4.661555e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.826100e+01,9.140250e-02,7.400284e-01,-2.218117e-02,-2.246608e-03,-1.734519e-02,1.732976e-03,4.548978e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.826600e+01,9.510237e-02,7.399191e-01,-2.304103e-02,-2.333326e-03,-1.734256e-02,1.747501e-03,4.436374e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.827100e+01,9.880168e-02,7.398055e-01,-2.390076e-02,-2.420031e-03,-1.733983e-02,1.762017e-03,4.323744e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.827600e+01,1.025004e-01,7.396876e-01,-2.476035e-02,-2.506723e-03,-1.733699e-02,1.776523e-03,4.211088e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.828100e+01,1.061985e-01,7.395654e-01,-2.561980e-02,-2.593399e-03,-1.733406e-02,1.791019e-03,4.098407e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.828600e+01,1.098961e-01,7.394388e-01,-2.647910e-02,-2.680061e-03,-1.733102e-02,1.805505e-03,3.985702e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.829100e+01,1.135929e-01,7.393079e-01,-2.733825e-02,-2.766707e-03,-1.732788e-02,1.819981e-03,3.872974e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.829600e+01,1.172891e-01,7.391728e-01,-2.819724e-02,-2.853338e-03,-1.732465e-02,1.834447e-03,3.760222e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.830100e+01,1.209846e-01,7.390333e-01,-2.905608e-02,-2.939952e-03,-1.732131e-02,1.848903e-03,3.647449e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.830600e+01,1.246795e-01,7.388895e-01,-2.991474e-02,-3.026549e-03,-1.731787e-02,1.863349e-03,3.534653e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.831100e+01,1.283735e-01,7.387413e-01,-3.077324e-02,-3.113128e-03,-1.731433e-02,1.877784e-03,3.421837e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.831600e+01,1.320669e-01,7.385889e-01,-3.163155e-02,-3.199690e-03,-1.731068e-02,1.892208e-03,3.309000e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.832100e+01,1.357594e-01,7.384322e-01,-3.248969e-02,-3.286233e-03,-1.730694e-02,1.906622e-03,3.196144e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.832600e+01,1.394512e-01,7.382711e-01,-3.334764e-02,-3.372757e-03,-1.730310e-02,1.921026e-03,3.083268e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.833100e+01,1.431421e-01,7.381058e-01,-3.420539e-02,-3.459262e-03,-1.729915e-02,1.935418e-03,2.970375e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.833600e+01,1.468322e-01,7.379361e-01,-3.506295e-02,-3.545747e-03,-1.729511e-02,1.949800e-03,2.857463e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.834100e+01,1.505215e-01,7.377622e-01,-3.592031e-02,-3.632211e-03,-1.729096e-02,1.964171e-03,2.744535e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.834600e+01,1.542098e-01,7.375839e-01,-3.677746e-02,-3.718654e-03,-1.728672e-02,1.978531e-03,2.631590e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.835100e+01,1.578973e-01,7.374013e-01,-3.763440e-02,-3.805076e-03,-1.728237e-02,1.992880e-03,2.518629e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.835600e+01,1.615838e-01,7.372145e-01,-3.849113e-02,-3.891476e-03,-1.727792e-02,2.007218e-03,2.405654e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.836100e+01,1.652694e-01,7.370233e-01,-3.934763e-02,-3.977853e-03,-1.727337e-02,2.021545e-03,2.292663e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.836600e+01,1.689541e-01,7.368278e-01,-4.020391e-02,-4.064208e-03,-1.726872e-02,2.035860e-03,2.179660e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.837100e+01,1.726377e-01,7.366280e-01,-4.105995e-02,-4.150538e-03,-1.726397e-02,2.050164e-03,2.066643e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.837600e+01,1.763203e-01,7.364240e-01,-4.191576e-02,-4.236845e-03,-1.725912e-02,2.064457e-03,1.953613e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.838100e+01,1.800019e-01,7.362156e-01,-4.277132e-02,-4.323128e-03,-1.725417e-02,2.078738e-03,1.840572e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.838600e+01,1.836825e-01,7.360030e-01,-4.362664e-02,-4.409385e-03,-1.724912e-02,2.093007e-03,1.727520e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.839100e+01,1.873620e-01,7.357860e-01,-4.448171e-02,-4.495617e-03,-1.724397e-02,2.107265e-03,1.614457e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.839600e+01,1.910403e-01,7.355647e-01,-4.533652e-02,-4.581823e-03,-1.723871e-02,2.121511e-03,1.501384e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.840100e+01,1.947176e-01,7.353392e-01,-4.619108e-02,-4.668002e-03,-1.723336e-02,2.135745e-03,1.388302e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.840600e+01,1.983937e-01,7.351094e-01,-4.704536e-02,-4.754155e-03,-1.722791e-02,2.149967e-03,1.275212e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.841100e+01,2.020687e-01,7.348753e-01,-4.789937e-02,-4.840279e-03,-1.722235e-02,2.164177e-03,1.162114e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.841600e+01,2.057425e-01,7.346369e-01,-4.875311e-02,-4.926376e-03,-1.721670e-02,2.178375e-03,1.049009e-02,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.842100e+01,2.094150e-01,7.343942e-01,-4.960657e-02,-5.012444e-03,-1.721094e-02,2.192561e-03,9.358968e-03,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.842600e+01,2.130864e-01,7.341472e-01,-5.045974e-02,-5.098484e-03,-1.720509e-02,2.206734e-03,8.227791e-03,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
2.843100e+01,2.167565e-01,7.338959e-01,-5.131261e-02,-5.184494e-03,-1.719913e-02,2.220896e-03,7.096561e-03,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
